age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
174.58348849070833,Default,nan,Default,Default,Default,Default,Default,0.0,0.0,nan,<=50K
42.74950007316856,,5.834682626258804,Married-civ-spouse,,Husband,,Male,0.0,0.0,6.0,<=50K
,Private,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,,40.0,<=50K
,Private,,,,,,Male,0.0,,,<=50K
195.71101154144995,Default,11.0,Default,Default,Default,Default,Default,0.0,1057.538236648333,80.0,<=50K
0.0,Default,9.0,Default,Default,Default,Default,Default,0.0,0.0,nan,>50K
31.0,,12.0,,Sales,Husband,Amer-Indian-Eskimo,Male,0.0,-478.7506606827256,,>50K
-312.30750183963096,,,,,,Amer-Indian-Eskimo,,0.0,0.0,80.0,>50K
39.0,Self-emp-inc,,,,Other-relative,White,Male,5178.0,0.0,,>50K
156.00307562202428,Default,-1.1550284403998479,Default,Default,Default,Default,Default,0.0,0.0,45.0,>50K
167.4168984396888,Default,nan,Default,Default,Default,Default,Default,0.0,nan,43.0,<=50K
470.0,,-995.2112851948559,,,Unmarried,,,0.0,0.0,,<=50K
420.0,,12.0,Divorced,Adm-clerical,Not-in-family,Black,,,0.0,,<=50K
0.0,Default,nan,Default,Default,Default,Default,Default,nan,0.0,40.0,<=50K
180.0,,,Never-married,,Other-relative,Amer-Indian-Eskimo,,,1953.118431494241,40.0,<=50K
16.662885136451894,,10.0,Married-civ-spouse,,Husband,White,,,0.0,50.0,>50K
200.0,,7.048924694309306,,Tech-support,Own-child,,,94197.16793943307,0.0,,<=50K
52.0,,2447.4987893146995,,,Husband,White,Male,52835990.35438915,0.0,,>50K
28.0,Self-emp-not-inc,,,,Husband,White,Male,0.0,9553.191103746849,,<=50K
,Self-emp-not-inc,10.0,,Handlers-cleaners,Own-child,,,,,44.65660634912203,<=50K
,,,,Transport-moving,Unmarried,,,,,,<=50K
200.0,Private,12.0,,Sales,,,Female,-37851.96144140792,0.0,40.0,<=50K
0.0,Default,900.0,Default,Default,Default,Default,Default,nan,nan,40.0,>50K
,Private,1000.0,Married-civ-spouse,,Other-relative,,Female,0.0,,50.0,>50K
80.84475230181982,,900.0,Never-married,,Other-relative,,Male,,0.0,,<=50K
51.955018475892885,,9.0,Married-civ-spouse,,Husband,White,,0.0,,40.0,>50K
,Local-gov,2614.0974606518434,,,,White,,,-331.19263082513675,,>50K
,,,,Machine-op-inspct,Husband,,,7688.0,0.0,,<=50K
480.0,,900.0,,,Husband,,Male,0.0,0.0,,>50K
0.0,Default,10.0,Default,Default,Default,Default,Default,nan,0.0,24.23747888976866,<=50K
39.0,State-gov,,,Prof-specialty,Not-in-family,Asian-Pac-Islander,,0.0,,36.0,<=50K
24.25853859126042,Private,1.3184333997133262,,Transport-moving,Own-child,,,,,44.0,<=50K
,,,,,,Amer-Indian-Eskimo,Male,0.0,,48.0,<=50K
60.0,Private,13.0,Married-civ-spouse,Priv-house-serv,Other-relative,,,-8020.660433117275,,400.0,>50K
128.19829687595535,Default,nan,Default,Default,Default,Default,Default,nan,0.0,30.0,<=50K
,,7.0,Married-spouse-absent,Farming-fishing,Husband,,,0.0,,,<=50K
23.0,,9.0,Never-married,,,,,,,,<=50K
63.91829641041531,,9.0,Separated,,,,,0.0,,42.0,<=50K
,Self-emp-inc,28.17534372800813,,Priv-house-serv,,White,,0.0,,,<=50K
103.72585088877908,Default,17.25900787879416,Default,Default,Default,Default,Default,nan,0.0,40.0,<=50K
580.0,Private,2.0,,,,,Male,-25303.221864849475,,,>50K
0.0,Default,13.0,Default,Default,Default,Default,Default,0.0,nan,40.0,>50K
95.57953797198547,,1300.0,,,,,,44390914.03071303,924.8181202607464,400.0,>50K
34.0,Self-emp-inc,,,Farming-fishing,Own-child,,,,0.0,16.0,<=50K
59.925103759416146,,900.0,,,,,Male,0.0,,50.0,<=50K
360.0,,,,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,,3120.5527090721657,,>50K
135.3229987478095,Default,20.2449059374142,Default,Default,Default,Default,Default,nan,0.0,40.0,<=50K
46.0,Private,10.0,,Sales,,Black,Female,0.0,3451.9764085996867,600.0,>50K
0.0,Default,nan,Default,Default,Default,Default,Default,0.0,nan,50.0,<=50K
0.0,Default,nan,Default,Default,Default,Default,Default,0.0,nan,400.0,>50K
102.75079368765431,,23.110293818853517,Married-civ-spouse,,,White,,0.0,,,>50K
36.33954883655291,,9.0,Never-married,,,,,,0.0,20.0,<=50K
124.25871316094131,Default,16.38103443652871,Default,Default,Default,Default,Default,0.0,0.0,50.0,>50K
-19.343902227072135,,10.0,Married-civ-spouse,,Other-relative,White,,15024.0,0.0,400.0,>50K
570.0,,1400.0,,,,,Male,,0.0,,>50K
0.0,Default,nan,Default,Default,Default,Default,Default,0.0,1089.2012707284116,56.0,>50K
480.0,,9.0,,Prof-specialty,Husband,,,-28709.691027885023,0.0,40.0,>50K
42.0,Default,,Default,Default,Default,Default,Default,0.0,0.0,40.0,<=50K
30.0,Without-pay,,Never-married,,Unmarried,,Male,0.0,0.0,1.218325034323179,<=50K
310.0,,,Married-spouse-absent,Priv-house-serv,,,,14084.0,,50.0,<=50K
169.6933141209941,Default,15.0,Default,Default,Default,Default,Default,0.0,0.0,498.6049992714237,<=50K
,Private,9.0,Married-civ-spouse,,,White,Male,0.0,2909.8060537228203,,>50K
110.41786867411024,Default,nan,Default,Default,Default,Default,Default,nan,0.0,370.0,>50K
40.0,Self-emp-not-inc,2356.1815735665223,,,,,Male,0.0,0.0,7.083624840166475,>50K
17.0,Self-emp-not-inc,,Married-spouse-absent,Exec-managerial,,White,Female,0.0,0.0,,>50K
53.0,,1000.0,,Farming-fishing,,,Female,0.0,0.0,,<=50K
137.74863343582484,Default,nan,Default,Default,Default,Default,Default,nan,0.0,500.0,>50K
27.0,?,,,,Not-in-family,,Female,-8808.773624955615,0.0,30.695340118935114,<=50K
-10.173543518551341,Self-emp-not-inc,900.0,,,,,Male,,,50.0,<=50K
57.0,,1400.0,Married-civ-spouse,Transport-moving,,White,,0.0,0.0,40.0,>50K
107.63058746387071,,10.0,,Adm-clerical,Own-child,White,Male,0.0,2687.973465914919,35.0,<=50K
,,12.0,Married-spouse-absent,,,,,0.0,0.0,,>50K
,,-14.986758900320588,Married-civ-spouse,Craft-repair,Husband,,,5178.0,0.0,50.0,>50K
,,1300.0,Married-spouse-absent,Sales,Other-relative,Asian-Pac-Islander,Male,0.0,0.0,40.0,<=50K
106.11760521827823,Default,nan,Default,Default,Default,Default,Default,0.0,1809.5842652909678,656.8488437564665,>50K
27.0,,9.0,Married-civ-spouse,Sales,,,,0.0,,40.0,>50K
54.0,,1600.0,,,,,,,0.0,40.0,<=50K
46.97201447864208,Self-emp-inc,12.0,Married-civ-spouse,,,,Female,15024.0,0.0,40.0,>50K
43.67007783284933,,1300.0,,,Husband,White,Female,0.0,0.0,400.0,>50K
10.603306241568639,,,,Other-service,,White,Male,0.0,0.0,-20.127483431177254,<=50K
36.0,,,Married-civ-spouse,,,Amer-Indian-Eskimo,Female,-17795.763408093528,580.3016155942913,40.0,>50K
,Self-emp-not-inc,9.0,Divorced,Tech-support,Wife,Amer-Indian-Eskimo,Female,0.0,0.0,,<=50K
54.0,,,,,Husband,White,,0.0,0.0,410.0,>50K
27.0,Default,10.0,Default,Default,Default,Default,Default,3103000.0,,,>50K
154.2580568357242,Default,nan,Default,Default,Default,Default,Default,0.0,nan,nan,>50K
,Self-emp-not-inc,9.0,Married-civ-spouse,Machine-op-inspct,,,,,0.0,40.0,<=50K
,,,Married-civ-spouse,Exec-managerial,Husband,,Female,-9145.148288476343,,40.0,>50K
20.17700068821028,Private,,,,,,Male,0.0,,72.31481117491859,>50K
44.0,,9.0,Married-spouse-absent,,,White,Male,0.0,-9503.567720657953,450.0,<=50K
26.0,Private,900.0,,,,White,,,0.0,400.0,>50K
0.0,Default,400.0,Default,Default,Default,Default,Default,112184.62720423425,-1563.8864102989965,9.283191256932074,<=50K
550.0,Self-emp-not-inc,,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,-343.3798020511697,38.0,<=50K
420.0,Self-emp-not-inc,14.0,,Sales,Husband,White,,5178.0,0.0,40.0,>50K
,Private,13.0,,,,,Male,0.0,,50.0,>50K
0.0,Default,12.0,Default,Default,Default,Default,Default,14344.0,nan,nan,<=50K
56.26317205444913,,1236.723853838717,Divorced,Craft-repair,Not-in-family,,Male,,-1938.8719133107245,40.0,>50K
17.31977797975642,Private,,Married-spouse-absent,,Husband,,,,2532.2261561789255,,>50K
50.0,,5.0,Married-civ-spouse,Craft-repair,,,,0.0,,400.0,<=50K
54.0,Private,15.0,,,,,Male,0.0,0.0,40.0,>50K
,,14.229050080910731,,,,Black,,0.0,0.0,40.0,>50K
171.41840360434844,Default,11.0,Default,Default,Default,Default,Default,0.0,-10060.39774606266,40.0,<=50K
,Self-emp-not-inc,400.0,Married-civ-spouse,Exec-managerial,,,Female,0.0,,55.0,<=50K
62.0,Default,14.0,Default,Default,Default,Default,Default,0.0,,,<=50K
,Default,-3.3427013198906437,Default,Default,Default,Default,Default,-17877.093795999044,0.0,,>50K
,Private,1000.0,Widowed,Other-service,,,Female,,,16.26526113382667,<=50K
0.0,Default,900.0,Default,Default,Default,Default,Default,0.0,nan,40.0,<=50K
39.0,Self-emp-not-inc,13.0,,Transport-moving,,,Male,,,50.0,>50K
73.0,,13.0,Married-civ-spouse,,,,Male,36915005.57365574,,,<=50K
163.25507563412805,Default,nan,Default,Default,Default,Default,Default,-46179.10739406397,348.6724566973616,nan,>50K
,Self-emp-not-inc,,,,,White,Male,,0.0,27.0,<=50K
,Private,1300.0,,Priv-house-serv,Husband,,Male,0.0,,35.0,>50K
9.222342793528782,,-10.390921987397665,Married-spouse-absent,Protective-serv,Other-relative,,Male,35621.65554019164,0.0,55.0,>50K
41.0,Self-emp-inc,,Married-spouse-absent,,,White,,,,,>50K
540.0,,,Separated,Adm-clerical,Wife,,,,,40.0,>50K
114.17527061064712,,,,,,White,Female,,0.0,7.0,<=50K
,,9.0,,,,,Male,,24589.732707697625,,<=50K
30.0,,13.0,,Protective-serv,Husband,White,,,0.0,,>50K
0.0,Default,9.0,Default,Default,Default,Default,Default,0.0,0.0,450.0,>50K
50.0,Local-gov,15.0,Married-spouse-absent,,,,,0.0,0.0,20.0,>50K
0.0,Default,nan,Default,Default,Default,Default,Default,4386.0,0.0,762.487034454379,<=50K
42.0,Self-emp-not-inc,1000.0,,,,White,,0.0,0.0,400.0,<=50K
187.8822975289371,Default,10.0,Default,Default,Default,Default,Default,nan,nan,nan,>50K
,Default,,Default,Default,Default,Default,Default,0.0,,24.0,>50K
,Default,1000.0,Default,Default,Default,Default,Default,,,,>50K
0.0,Default,14.270096805579335,Default,Default,Default,Default,Default,0.0,0.0,nan,>50K
35.0,Private,9.0,,Craft-repair,Own-child,,,,0.0,40.0,<=50K
5.656675552844135,,12.0,,Tech-support,,,Female,0.0,,40.0,>50K
,Default,,Default,Default,Default,Default,Default,0.0,0.0,,<=50K
-26.095760881667246,,9.0,,Adm-clerical,Wife,,,0.0,,,<=50K
0.0,Default,nan,Default,Default,Default,Default,Default,0.0,nan,nan,<=50K
29.0,State-gov,,,Prof-specialty,Wife,,,0.0,0.0,,>50K
,,14.0,,,Husband,White,Female,0.0,0.0,73.94148031747521,>50K
31.0,Federal-gov,,,Prof-specialty,,White,Female,0.0,0.0,,>50K
,,,Married-spouse-absent,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0.0,-28629.225621797246,650.0,>50K
,,13.0,,Machine-op-inspct,,,,0.0,0.0,500.0,>50K
151.98748570319034,Default,7.769714264659479,Default,Default,Default,Default,Default,0.0,0.0,nan,>50K
39.0,Private,,Married-civ-spouse,Exec-managerial,Husband,White,,0.0,0.0,,>50K
199.75269558806912,Default,6.40386722535667,Default,Default,Default,Default,Default,nan,15640.0,35.0,<=50K
480.0,,9.150618554764158,Married-civ-spouse,,Husband,White,Male,-22534.30047608298,0.0,,<=50K
,,9.0,Divorced,Sales,,White,,10520000.0,,50.0,>50K
25.0,Private,1300.0,Married-AF-spouse,,,Amer-Indian-Eskimo,,2005.1562697117765,0.0,40.0,<=50K
190.0,,9.0,,?,Own-child,,Male,,0.0,,<=50K
,Private,13.0,Never-married,,Not-in-family,White,,0.0,,600.0,<=50K
390.0,Federal-gov,,,,,White,,-11882.802617232066,0.0,40.0,<=50K
0.0,Default,9.0,Default,Default,Default,Default,Default,-1409893.3219554217,0.0,500.0,<=50K
21.0,Never-worked,,,Exec-managerial,,White,Male,7688000.0,8950.754412967204,60.0,>50K
52.0,Private,900.0,,,,,,0.0,,,>50K
,,,,,,Asian-Pac-Islander,Male,5178000.0,0.0,,>50K
,,16.0,Widowed,,Husband,,Male,0.0,0.0,40.0,<=50K
-287.3015659664264,Default,1300.0,Default,Default,Default,Default,Default,,0.0,400.0,>50K
183.88530843924048,Default,11.685317696698359,Default,Default,Default,Default,Default,0.0,nan,35.0,<=50K
34.0,,,,Craft-repair,,Amer-Indian-Eskimo,Male,0.0,-3726.9093721078652,40.0,<=50K
,Default,10.0,Default,Default,Default,Default,Default,,,,>50K
,,9.0,,,,White,,0.0,-483.2020122142648,40.0,<=50K
32.0,Self-emp-not-inc,6.974223748126968,,Priv-house-serv,Husband,,Female,15303.39358310259,94.41656888190396,32.0,>50K
111.1039208208335,,5.0,,,Own-child,,,0.0,0.0,400.0,<=50K
,Private,9.0,Married-civ-spouse,,Husband,White,Female,,0.0,,>50K
310.0,Default,7.0,Default,Default,Default,Default,Default,0.0,,,>50K
197.6974802766975,Default,nan,Default,Default,Default,Default,Default,47721.261896473945,0.0,nan,<=50K
46.0,,14.0,Divorced,,,White,Male,-46489.157647706066,0.0,40.0,<=50K
61.44867546161841,,20.24577381049272,Separated,Prof-specialty,,Black,,,,,>50K
38.0,Federal-gov,10.0,Married-spouse-absent,Adm-clerical,,,,0.0,,47.96867464263501,>50K
190.69977125080766,Default,6.232414416601612,Default,Default,Default,Default,Default,nan,-14199.48225159991,478.6549639737408,<=50K
34.0,Private,14.0,Divorced,,Wife,,Female,0.0,0.0,59.01767737566112,>50K
23.0,Private,,Never-married,,,White,Male,,,720.0,<=50K
350.0,Default,9.0,Default,Default,Default,Default,Default,3103.0,0.0,,>50K
43.0,,1.4774332375211152,,,Husband,White,Female,,,40.0,<=50K
,Default,,Default,Default,Default,Default,Default,,-1304.7296118480149,40.0,<=50K
107.00417145121234,Default,1596.5055164581156,Default,Default,Default,Default,Default,14005.477547799415,0.0,-39.57242922680297,<=50K
-14.954268145847642,Local-gov,13.0,,,Husband,,Male,,18870.0,40.0,>50K
171.38585772752873,Default,nan,Default,Default,Default,Default,Default,0.0,0.0,134.3166874000924,>50K
,Self-emp-inc,,,,Husband,,Female,99999000.0,-565.2966403565947,600.0,>50K
-18.63639252605082,,,,Exec-managerial,,,Male,,0.0,180.80750454117916,>50K
36.0,Self-emp-not-inc,13.0,,Craft-repair,,Amer-Indian-Eskimo,,,0.0,20.989786524134047,>50K
400.0,Federal-gov,4.0,,Other-service,,White,Male,0.0,0.0,40.0,<=50K
196.75023597293884,Default,9.0,Default,Default,Default,Default,Default,nan,nan,40.0,<=50K
250.0,,1600.0,Married-spouse-absent,,,,Female,99999.0,,400.0,>50K
0.0,Default,1000.0,Default,Default,Default,Default,Default,nan,-901.5991536466231,nan,>50K
-21.160850024341613,Self-emp-inc,,Never-married,,Not-in-family,Amer-Indian-Eskimo,Male,0.0,,11.158380779239977,<=50K
,Self-emp-inc,1100.0,,Sales,,Black,,-32709.534186856326,,40.0,>50K
34.0,Default,9.0,Default,Default,Default,Default,Default,0.0,0.0,64.81295926216355,>50K
,Self-emp-inc,900.0,Married-spouse-absent,Priv-house-serv,,White,Male,3103.0,0.0,,>50K
113.29015154950517,Default,7.0,Default,Default,Default,Default,Default,66951871.996119864,0.0,68.79941217650519,<=50K
-75.76247359549119,Default,,Default,Default,Default,Default,Default,0.0,,400.0,<=50K
0.0,Default,10.0,Default,Default,Default,Default,Default,-72173.9269806093,nan,40.0,>50K
129.48053110755518,Default,nan,Default,Default,Default,Default,Default,7298.0,nan,nan,>50K
133.1629175573644,Default,900.0,Default,Default,Default,Default,Default,0.0,-1293.4931883828247,40.0,<=50K
1204.2693769587836,,13.0,,Exec-managerial,Wife,Amer-Indian-Eskimo,Female,,0.0,38.57470693212131,>50K
45.0,Local-gov,10.0,Married-civ-spouse,Prof-specialty,,,Male,0.0,0.0,470.0,>50K
-10.675536651987379,,,Married-civ-spouse,,,,Male,0.0,0.0,,<=50K
60.0,Default,,Default,Default,Default,Default,Default,,,25.0,>50K
34.0,Self-emp-not-inc,,Married-civ-spouse,Craft-repair,,White,Female,0.0,0.0,,>50K
63.0,Private,,,,,White,,0.0,,20.04745479286878,>50K
127.84754408864978,Default,nan,Default,Default,Default,Default,Default,7688.0,0.0,40.0,>50K
110.38786051662264,Default,1500.0,Default,Default,Default,Default,Default,0.0,0.0,50.0,<=50K
29.0,Private,1200.0,Married-civ-spouse,,,White,Male,7688.0,0.0,20.0,<=50K
,Self-emp-inc,10.0,,Craft-repair,,Amer-Indian-Eskimo,Female,0.0,,,>50K
0.0,Default,6.650479261740035,Default,Default,Default,Default,Default,0.0,678.6955663102806,nan,<=50K
280.0,,7.0,,Adm-clerical,,White,,0.0,,40.0,<=50K
380.0,Private,12.0,,Adm-clerical,Not-in-family,,Male,0.0,0.0,,<=50K
43.0,,,,,,,,,0.0,,>50K
3.660288195005105,,6.0,Married-spouse-absent,Craft-repair,,,,,,7.264159217375983,>50K
110.89890726729942,Default,-6.248074265278905,Default,Default,Default,Default,Default,15024.0,0.0,482.1291955184871,>50K
,State-gov,13.0,,Protective-serv,Husband,White,,15024000.0,12844.399901505187,40.0,>50K
23.0,,,Never-married,,,White,Male,0.0,,,<=50K
0.0,Default,nan,Default,Default,Default,Default,Default,0.0,nan,nan,<=50K
,Private,13.0,Separated,Sales,,Amer-Indian-Eskimo,,22485.96465456155,0.0,450.0,<=50K
,,6.89355618248167,Married-civ-spouse,,Husband,Asian-Pac-Islander,Female,,,900.0,<=50K
,,610.6693213982621,,Sales,,White,Male,0.0,20049.332461394006,45.0,>50K
0.0,Default,nan,Default,Default,Default,Default,Default,0.0,-414.8537529352989,nan,<=50K
280.0,Private,1300.0,Married-spouse-absent,,Husband,,Male,0.0,,400.0,<=50K
,?,,Married-civ-spouse,Farming-fishing,Husband,,Male,,0.0,10.0,<=50K
-41.376002603664375,Self-emp-not-inc,13.0,,Other-service,Husband,,Male,0.0,0.0,66.91655358634561,<=50K
0.0,Default,1000.0,Default,Default,Default,Default,Default,0.0,0.0,45.0,<=50K
185.97921878744546,?,,Never-married,,,White,,,0.0,40.0,<=50K
-15.42434940856949,Self-emp-not-inc,1100.0,Divorced,Other-service,,,Female,0.0,,40.0,<=50K
640.0,Self-emp-not-inc,,,Exec-managerial,,,Male,,0.0,45.0,<=50K
,Private,1400.0,,Farming-fishing,Not-in-family,,,,,500.0,>50K
0.0,Default,1.9377350280548846,Default,Default,Default,Default,Default,0.0,nan,40.0,<=50K
194.147378249373,Default,9.0,Default,Default,Default,Default,Default,0.0,0.0,40.0,>50K
149.25004720853244,Default,900.0,Default,Default,Default,Default,Default,60940.19522337226,2127.8744709548155,nan,<=50K
35.0,Federal-gov,4.0,,,Not-in-family,White,,55264.43050274278,,40.7712960362618,<=50K
58.0,Self-emp-inc,,Married-civ-spouse,Prof-specialty,,,Female,,0.0,60.0,>50K
390.0,,13.0,Married-civ-spouse,,,White,Male,0.0,0.0,,>50K
42.0,,15.0,,,Husband,White,,-68643.1565363443,0.0,68.25037019425191,>50K
32.0,,-22.46380657642278,Never-married,,Wife,,,-46447.21548256544,1018.7527528332802,40.0,>50K
32.0,,13.0,,,,,Female,,,24.0,>50K
34.0,,9.0,Married-civ-spouse,Sales,,,Male,0.0,1296.9112231394652,60.0,>50K
,,,Married-civ-spouse,Priv-house-serv,Husband,,,0.0,,16.437157183026013,<=50K
48.0,,14.0,,Prof-specialty,Husband,White,Female,,0.0,400.0,>50K
113.60938880330723,Default,1600.0,Default,Default,Default,Default,Default,0.0,484.2377510703262,nan,<=50K
410.0,Private,10.0,,Sales,,White,,15024.0,0.0,40.0,>50K
35.0,?,25.19696720585285,,,Own-child,Amer-Indian-Eskimo,Male,0.0,0.0,-4.372276721870936,<=50K
21.533299166823177,Self-emp-not-inc,10.0,,,Husband,White,,-15663.504655350525,416.5468558670873,40.0,<=50K
,Local-gov,14.0,Divorced,Exec-managerial,Wife,White,Male,,0.0,20.0,>50K
,Private,9.0,,Adm-clerical,,Amer-Indian-Eskimo,,0.0,,37.0,<=50K
22.0,Private,11.0,Never-married,Sales,Wife,White,Female,24267.810361555777,,10.0,<=50K
39.0,Private,10.0,,,,,Male,,0.0,45.0,>50K
29.0,Private,22.645974350263923,Married-civ-spouse,,Husband,White,,0.0,264.16893738657996,40.0,>50K
20.0,,7.479279288940832,Married-AF-spouse,,Own-child,Amer-Indian-Eskimo,Male,0.0,0.0,400.0,<=50K
145.49591927095827,Default,9.0,Default,Default,Default,Default,Default,0.0,nan,30.0,<=50K
490.0,,,,Prof-specialty,,White,Female,15024.0,0.0,954.1160920982511,>50K
43.0,,1000.0,Never-married,Craft-repair,,White,,-13445.021832898867,0.0,20.0,<=50K
137.43081995281094,Default,nan,Default,Default,Default,Default,Default,nan,nan,20.0,<=50K
0.0,Default,8.0,Default,Default,Default,Default,Default,0.0,0.0,52.396546859477176,<=50K
0.0,Default,nan,Default,Default,Default,Default,Default,nan,nan,nan,<=50K
102.2084566349065,Local-gov,14.0,Married-spouse-absent,Exec-managerial,,,,,0.0,,>50K
38.0,Private,846.1071990015963,,,,White,,-46598034.33000405,,50.0,>50K
540.0,Private,,Married-civ-spouse,,,,,0.0,255.49384641934628,20.0,>50K
0.0,Default,5.0,Default,Default,Default,Default,Default,0.0,0.0,nan,>50K
,,-503.97347594775573,Never-married,Farming-fishing,,,,0.0,,,<=50K
-37.74254107417701,Self-emp-not-inc,4.0,Married-civ-spouse,Exec-managerial,,,Female,0.0,0.0,,<=50K
32.0,Self-emp-not-inc,13.0,,,Husband,,,-17887.919787338342,0.0,270.50918883329894,>50K
30.0,Private,9.0,,,,Amer-Indian-Eskimo,,,0.0,,<=50K
24.0,Private,7.0,,Prof-specialty,Husband,White,Male,,0.0,,<=50K
35.0,,,,Transport-moving,,,Female,0.0,571.683549506955,45.0,<=50K
56.0,Private,,Married-civ-spouse,,,White,,7298000.0,0.0,,>50K
,,9.0,,Exec-managerial,Husband,,Male,0.0,236.33900322692605,,>50K
0.0,Default,10.0,Default,Default,Default,Default,Default,-25846.92913816816,nan,400.0,>50K
186.48362243365213,Default,nan,Default,Default,Default,Default,Default,0.0,0.0,nan,<=50K
178.0589925436113,Default,14.0,Default,Default,Default,Default,Default,0.0,nan,nan,<=50K
170.3196182732123,Private,,,Machine-op-inspct,,Black,,,0.0,40.0,<=50K
,Self-emp-not-inc,,Married-spouse-absent,Exec-managerial,,White,Male,0.0,0.0,,<=50K
,,13.0,Married-spouse-absent,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,0.0,,,<=50K
49.0,Private,10.0,,Exec-managerial,Other-relative,,Male,0.0,,,>50K
,Without-pay,9.0,Married-AF-spouse,Adm-clerical,,Black,Female,0.0,,400.0,<=50K
164.79162960574342,Default,47.93878353763273,Default,Default,Default,Default,Default,nan,0.0,29.256270658214397,>50K
26.23091900743774,,8.0,,Farming-fishing,,,Female,,889.8968518257486,45.0,<=50K
32.0,Self-emp-not-inc,,,,,White,,-28550.35056247278,0.0,40.0,>50K
,,,Never-married,,,Amer-Indian-Eskimo,Male,0.0,,6.906579437795386,<=50K
,Local-gov,9.0,Married-spouse-absent,Exec-managerial,,Amer-Indian-Eskimo,,-11024.122977913117,0.0,70.0,>50K
,,12.0,,Prof-specialty,Other-relative,White,Male,99999.0,0.0,64.85272632413137,<=50K
